division,grupo,clase,subclase,articulo,monto,porcentaje
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Equipo para el deporte, campamento y recreación al aire libre","Equipos para el deporte, campamento y recreación al aire libre","Otros artículos deportivos, de campamento y recreación: palos de hockey, golf, patines, roller, etc..",4773921.7,0.000339
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Equipo para el deporte, campamento y recreación al aire libre","Equipos para el deporte, campamento y recreación al aire libre","Paleta, raqueta",3095609,0.00022
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Equipo para el deporte, campamento y recreación al aire libre","Equipos para el deporte, campamento y recreación al aire libre","Pelota para deporte varios: fútbol, rugby",3113461.23,0.000221
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Equipo para el deporte, campamento y recreación al aire libre","Equipos para el deporte, campamento y recreación al aire libre","Reparación de artículos para el deporte, campamento y recreación",384584.25,2.7e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Equipo para el deporte, campamento y recreación al aire libre","Equipos para el deporte, campamento y recreación al aire libre","Tobillera, rodillera, muñequera, guantes",784465.6,5.6e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,"Botes, motores de fuera de borda, velas, etc..",6862212.22809,0.000488
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,"Caballos y ponis, vehículos de tracción a sangre",438063.33132,3.1e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,"Canoas, kayac, tablas de surf a vela",491653.32255,3.5e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,Casas rodantes y remolques,56033.33122,4e-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,"Mesas de billar, mesas para tenis",213978.32581,1.5e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,"Máquinas de pin ball, máquinas para juegos, etc..",55768.33027,4e-06
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,Otros equipos duraderos para la recreación,357296.18555,2.5e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Equipos y otros para la recreación,Equipos y otros para la recreación,Reparación de equipos duraderos para la recreación,495244.92011,3.5e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),"Batería, tumbadora, bombo",459421.67899,3.3e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),"Guitarra, bajo",2257631.86592,0.00016
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),Otros instrumentos musicales,1179046.37218,8.4e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),"Piano, órgano",341795.17632,2.4e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),Reparación de instrumentos musicales,227114.45973,1.6e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,Instrumentos musicales,Instrumentos musicales (excluir para uso profesional o de juguete),"Trompeta, clarinete, flauta, flauta dulce, armónica",203014.99925,1.4e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Adornos de navidad: guirnaldas, luces, etc..",1394945.38244,9.9e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Aparato de video juegos: play station, family games",6603535.8,0.000469
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Bicicleta (excepto para adulto) triciclo, zapatilla, monopatín, otros rodados ",13718059.66,0.000975
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Entretenimientos varios: artículos de colección (estampillas, etc.), figuritas y álbumes, materiales de artesanías: pinceles, pinturas, aeromodelismo, pirotecnia, etc.",1705319.1,0.000121
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Juegos de salón: dados, ludo, cartas, etc..",2595891.06,0.000184
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Juguetes a cuerda, a fricción, eléctricos o a pilas",7530350.3,0.000535
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones",Juguetes para armar,2454072.15,0.000174
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones",Juguetes para bebé: sonajero,2374868.22,0.000169
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones",Muñecos/as,7241865.59,0.000515
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Máscaras, disfraces, bromas, novedades, artículos para carnaval",160173.8153,1.1e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones",Otros juegos y juguetes,13068417.37,0.000929
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones",Reparación de juegos y juguetes,645483.6,4.6e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Juegos, juguetes y hobbies","Juegos, juguetes y hobbies y sus reparaciones","Video juegos y accesorios: discos, DVD, cartuchos para juegos electrónicos, etc..",3768756.26,0.000268
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Mascota, servicios veterinarios y productos conexos.","Mascota, servicios veterinarios y productos conexos.",Alimento para mascota,57549994.96,0.004089
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Mascota, servicios veterinarios y productos conexos.","Mascota, servicios veterinarios y productos conexos.",Artículos relativos a mascotas,3471681.81,0.000247
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Mascota, servicios veterinarios y productos conexos.","Mascota, servicios veterinarios y productos conexos.",Atención de mascota,11368459.26,0.000808
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Mascota, servicios veterinarios y productos conexos.","Mascota, servicios veterinarios y productos conexos.",Compra de mascota,2346036,0.000167
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Plantas, flores y otros artículos para jardinería","Plantas, flores y otros artículos para jardinería",Flores y plantas artificiales,903128.1,6.4e-05
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Plantas, flores y otros artículos para jardinería","Plantas, flores y otros artículos para jardinería",Flores y plantas naturales,11659341.89,0.000828
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Plantas, flores y otros artículos para jardinería","Plantas, flores y otros artículos para jardinería",Otros artículos para jardinería,1844453.33,0.000131
ESPARCIMIENTO,EQUIPOS PARA LA RECREACIÓN Y CULTURA,"Plantas, flores y otros artículos para jardinería","Plantas, flores y otros artículos para jardinería",Tierra y fertilizantes,1194560.87,8.5e-05
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Diarios y periódicos,39503738.1550001,0.002807
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Revistas no profesionales,16152432.409,0.001148
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Revistas profesionales,3874595.78,0.000275
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Suscripción a diarios y periódicos,10432168.32,0.000741
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Suscripción a revistas no profesionales,2064160.31,0.000147
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Diarios y publicaciones periódicas,Diarios y publicaciones periódicas,Suscripción a revistas profesionales,1759169.4,0.000125
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Libros (excluye libros escolares),Libros (excluye libros escolares),"Diccionarios, enciclopedias, atlas",9492313.65,0.000675
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Libros (excluye libros escolares),Libros (excluye libros escolares),Libros infantiles,3283919,0.000233
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Libros (excluye libros escolares),Libros (excluye libros escolares),"Novelas, ensayos, cuentos y poesías",12957005.76,0.000921
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Libros (excluye libros escolares),Libros (excluye libros escolares),Otros libros (excluidos los textos educativos),8619512.3,0.000612
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Materiales impresos diversos,Materiales impresos diversos,"Mapas y planos carreteros, globos terráqueos, mapas de pared, guías turísticas y de calles",112118.7,8e-06
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Materiales impresos diversos,Materiales impresos diversos,Otros materiales impresos diversos: posters,362911.98,2.6e-05
ESPARCIMIENTO,"PERIÓDICOS, DIARIOS, LIBROS NO ESCOLARES Y REVISTAS",Materiales impresos diversos,Materiales impresos diversos,Tarjetas y calendarios,568347.3,4e-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Juegos de azar,Juegos de azar,"Prode, lotería, quiniela, rifa, casino, carreras de caballos",12696203.4694,0.000902
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Alquiler de equipos de televisión, video, etc..",231382,1.6e-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Alquiler de películas de video, DVD, video juegos",11918113.82,0.000847
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Café concert, baile",18324262.95,0.001302
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,Cine,27285541.511,0.001939
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Fotografías (foto carnet, foto escolar)",1872650.7,0.000133
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,Otros servicios recreativos y culturales,331357,2.4e-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Parque de diversiones, circo, zoológico, centro recreativo, exposiciones",5164687.43,0.000367
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,Revelado y copia de películas fotográficas,12983996.25,0.000923
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,"Teatro, concierto",15565886.05,0.001106
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios culturales,Servicios culturales,Televisión por cable o satelital,229726099.56,0.016324
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Alquiler de artículos para deportes,340808.5,2.4e-05
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,"Alquiler de cancha de fútbol, tenis, paddle",5595108.3,0.000398
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Colonia de vacaciones,3574322,0.000254
ESPARCIMIENTO,SERVICIOS RECREATIVOS Y CULTURALES,Servicios recreativos y deportivos,Servicios recreativos y deportivos,Cuota de club deportivo - gimnasio,39590608.7,0.002813
